path,story,rate,frames,duration_s,channels,nonfinite,scan
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3201a-ex01_normed.wav,s3201a-ex01,44100,3399661,77.08981859410432,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3201a-ex01_question_normed.wav,s3201a-ex01_question,44100,208862,4.73609977324263,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3301a-ex01_normed.wav,s3301a-ex01,44100,1128260,25.584126984126986,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3301a-ex01_question_normed.wav,s3301a-ex01_question,44100,126341,2.864875283446712,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3301a-ex02_normed.wav,s3301a-ex02,44100,1642196,37.23800453514739,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3301a-ex02_question_normed.wav,s3301a-ex02_question,44100,152711,3.4628344671201816,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3602b-ex01_normed.wav,s3602b-ex01,44100,1570329,35.60836734693878,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3602b-ex01_question_normed.wav,s3602b-ex01_question,44100,181128,4.107210884353742,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3602b-ex02_normed.wav,s3602b-ex02,44100,1450846,32.8990022675737,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3602b-ex02_question_normed.wav,s3602b-ex02_question,44100,147482,3.344263038548753,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3703b-ex01_normed.wav,s3703b-ex01,44100,1559894,35.371746031746035,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3703b-ex01_question_normed.wav,s3703b-ex01_question,44100,280244,6.354739229024943,1,0,ALL_SAMPLES
