variant,seed,split,metric,value
explicit_change,33,test_unseen,omission_detection_balanced_accuracy,0.5
explicit_change,33,test_unseen,phase_shift_detection_balanced_accuracy,0.5
explicit_change,33,test_unseen,onset_timing_error_ms,78.43634033203125
explicit_change,33,test_unseen,rate_mae_hz,2.0541841983795166
explicit_change,33,test_unseen,jitter_magnitude_mae_ms,2.5111727714538574
explicit_change,33,test_unseen,phase_magnitude_mae_rad,0.7375677227973938
ordinary_second_branch,11,test_seen,rate_discrimination_balanced_accuracy,0.4566287878787879
ordinary_second_branch,11,test_seen,regular_vs_jitter_balanced_accuracy,0.5372472724498359
ordinary_second_branch,11,test_seen,omission_detection_balanced_accuracy,0.5351033798733502
ordinary_second_branch,11,test_seen,phase_shift_detection_balanced_accuracy,0.5
ordinary_second_branch,11,test_seen,onset_timing_error_ms,85.08832550048828
ordinary_second_branch,11,test_seen,rate_mae_hz,1.4799888134002686
ordinary_second_branch,11,test_seen,jitter_magnitude_mae_ms,1.937627911567688
ordinary_second_branch,11,test_seen,phase_magnitude_mae_rad,0.5162208080291748
ordinary_second_branch,11,test_unseen,unseen_rate_mae_hz,1.7543962001800537
ordinary_second_branch,11,test_unseen,unseen_jitter_mae_ms,2.510042667388916
ordinary_second_branch,11,test_unseen,unseen_phase_magnitude_mae_rad,0.7690773010253906
ordinary_second_branch,11,test_unseen,regular_vs_jitter_balanced_accuracy,0.5416436081903707
ordinary_second_branch,11,test_unseen,omission_detection_balanced_accuracy,0.570785041305908
ordinary_second_branch,11,test_unseen,phase_shift_detection_balanced_accuracy,0.5
ordinary_second_branch,11,test_unseen,onset_timing_error_ms,78.78545379638672
ordinary_second_branch,11,test_unseen,rate_mae_hz,1.7543962001800537
ordinary_second_branch,11,test_unseen,jitter_magnitude_mae_ms,2.510042667388916
ordinary_second_branch,11,test_unseen,phase_magnitude_mae_rad,0.7690773010253906
ordinary_second_branch,22,test_seen,rate_discrimination_balanced_accuracy,0.25
ordinary_second_branch,22,test_seen,regular_vs_jitter_balanced_accuracy,0.5
ordinary_second_branch,22,test_seen,omission_detection_balanced_accuracy,0.5
ordinary_second_branch,22,test_seen,phase_shift_detection_balanced_accuracy,0.5
ordinary_second_branch,22,test_seen,onset_timing_error_ms,84.99571228027344
ordinary_second_branch,22,test_seen,rate_mae_hz,2.0184929370880127
ordinary_second_branch,22,test_seen,jitter_magnitude_mae_ms,1.9391887187957764
ordinary_second_branch,22,test_seen,phase_magnitude_mae_rad,0.5130465030670166
ordinary_second_branch,22,test_unseen,unseen_rate_mae_hz,2.0217959880828857
ordinary_second_branch,22,test_unseen,unseen_jitter_mae_ms,2.5128376483917236
ordinary_second_branch,22,test_unseen,unseen_phase_magnitude_mae_rad,0.7501121759414673
ordinary_second_branch,22,test_unseen,regular_vs_jitter_balanced_accuracy,0.5
ordinary_second_branch,22,test_unseen,omission_detection_balanced_accuracy,0.5
ordinary_second_branch,22,test_unseen,phase_shift_detection_balanced_accuracy,0.5
ordinary_second_branch,22,test_unseen,onset_timing_error_ms,78.44231414794922
ordinary_second_branch,22,test_unseen,rate_mae_hz,2.0217959880828857
ordinary_second_branch,22,test_unseen,jitter_magnitude_mae_ms,2.5128376483917236
ordinary_second_branch,22,test_unseen,phase_magnitude_mae_rad,0.7501121759414673
ordinary_second_branch,33,test_seen,rate_discrimination_balanced_accuracy,0.3356470588235294
ordinary_second_branch,33,test_seen,regular_vs_jitter_balanced_accuracy,0.4837720302128633
ordinary_second_branch,33,test_seen,omission_detection_balanced_accuracy,0.5
ordinary_second_branch,33,test_seen,phase_shift_detection_balanced_accuracy,0.5
ordinary_second_branch,33,test_seen,onset_timing_error_ms,85.0811767578125
ordinary_second_branch,33,test_seen,rate_mae_hz,2.004512071609497
ordinary_second_branch,33,test_seen,jitter_magnitude_mae_ms,1.9512850046157837
ordinary_second_branch,33,test_seen,phase_magnitude_mae_rad,0.5353437066078186
ordinary_second_branch,33,test_unseen,unseen_rate_mae_hz,2.0486793518066406
ordinary_second_branch,33,test_unseen,unseen_jitter_mae_ms,2.5088753700256348
ordinary_second_branch,33,test_unseen,unseen_phase_magnitude_mae_rad,0.7311662435531616
ordinary_second_branch,33,test_unseen,regular_vs_jitter_balanced_accuracy,0.4846891717395314
ordinary_second_branch,33,test_unseen,omission_detection_balanced_accuracy,0.5
ordinary_second_branch,33,test_unseen,phase_shift_detection_balanced_accuracy,0.5
ordinary_second_branch,33,test_unseen,onset_timing_error_ms,78.47926330566406
ordinary_second_branch,33,test_unseen,rate_mae_hz,2.0486793518066406
ordinary_second_branch,33,test_unseen,jitter_magnitude_mae_ms,2.5088753700256348
ordinary_second_branch,33,test_unseen,phase_magnitude_mae_rad,0.7311662435531616
